中国电信 ,#genre#
名侦探柯南灰原哀物语～黑铁的神秘列车,https://vip15.play-cdn15.com/20230710/18826_c743dc6d/2000k/hls/index.m3u8#https://ukzyvod3.ukubf5.com/20230710/XbkjgUOX/2000kb/hls/index.m3u8#https://vip15.play-cdn15.com/20230710/18826_c743dc6d/2000k/hls/index.m3u8
蜘蛛侠：纵横宇宙,https://vip.lz-cdn16.com/20230810/34698_236177ad/2000k/hls/mixed.m3u8#https://vip.lz-cdn16.com/20230810/34697_b22e2880/2000k/hls/mixed.m3u8#https://yzzy.play-cdn18.com/20230807/3890_c802be56/2000k/hls/index.m3u8#https://ukzyvod3.ukubf5.com/20230808/v0CHXnqp/2000kb/hls/index.m3u8
正义联盟：战争世界,https://ukzyvod3.ukubf5.com/20230717/DV5pIwU3/2000kb/hls/index.m3u8
灌篮高手电影版TC,https://vip1.lz-cdn1.com/20230507/20988_3d1da82b/2000k/hls/mixed.m3u8
熊出没·伴我熊芯,https://hd.lz-cdn18.com/20230416/1902_adf3668b/2000k/hls/mixed.m3u8#https://hd.lz-cdn18.com/20230416/1902_adf3668b/index.m3u8#https://ukzyvod3.ukubf5.com/20230416/RQv7Npdz/2000kb/hls/index.m3u8#https://ukzyvod3.ukubf5.com/20230416/RQv7Npdz/index.m3u8
深海,https://vip1.lz-cdn1.com/20230324/20760_c088369d/1800k/hls/mixed.m3u8#https://vip1.lz-cdn1.com/20230324/20760_c088369d/index.m3u8
魔术师的大象https://vip.lz-cdn3.com/20230318/18175_6ae56259/1800k/hls/mixed.m3u8#https://vip.lz-cdn3.com/20230318/18175_6ae56259/index.m3u8

广东频道,#genre#
广东体育,http://120.234.5.28:6000/udp/239.20.0.97:3012
广东科教,http://120.234.5.28:6000/udp/239.20.0.98:3008
广东卫视,http://120.234.5.28:6000/udp/239.20.0.99:3004
广东卫视,http://120.234.5.28:6000/udp/239.20.0.101:2000
广东珠江,http://120.234.5.28:6000/udp/239.20.0.64:3144
广东珠江,http://120.234.5.28:6000/udp/239.20.0.63:3148
大湾区卫视,http://120.234.5.28:6000/udp/239.21.0.84:3676
广东影视,http://120.234.5.28:6000/udp/239.21.0.85:3680
广东公共,http://120.234.5.28:6000/udp/239.21.0.86:3684
广东少儿,http://120.234.5.28:6000/udp/239.21.0.87:3688
嘉佳卡通,http://120.234.5.28:6000/udp/239.21.0.94:3716
广东新闻,http://120.234.5.28:6000/udp/239.21.0.93:3712
广东科教,http://120.234.5.28:6000/udp/239.20.0.102:2002
广东体育,http://120.234.5.28:6000/udp/239.20.0.103:2004
广东教育,http://120.234.5.28:6000/udp/239.21.0.148:3936
广东戏曲,http://120.234.5.28:6000/udp/239.21.0.147:3932
惠州综合,http://120.234.5.28:6000/udp/239.21.0.27:3448
惠州公共,http://120.234.5.28:6000/udp/239.21.0.28:3452
河源综合,http://120.234.5.28:6000/udp/239.21.0.48:3532
河源公共,http://120.234.5.28:6000/udp/239.21.0.49:3536
汕尾综合,http://120.234.5.28:6000/udp/239.21.0.89:3696
汕尾生活,http://120.234.5.28:6000/udp/239.21.0.90:3700
揭阳综合,http://120.234.5.28:6000/udp/239.21.0.91:3704
揭阳生活,http://120.234.5.28:6000/udp/239.21.0.92:3708
汕头综合,http://120.234.5.28:6000/udp/239.21.0.101:3744
汕头生活,http://120.234.5.28:6000/udp/239.21.0.102:3748
汕头文化,http://120.234.5.28:6000/udp/239.21.0.103:3752
东莞综合,http://120.234.5.28:6000/udp/239.21.0.137:3892
东莞资讯,http://120.234.5.28:6000/udp/239.21.0.138:3896
潮州综合,http://120.234.5.28:6000/udp/239.21.0.145:3924
潮州民生,http://120.234.5.28:6000/udp/239.21.0.146:3928
梅州综合,http://120.234.5.28:6000/udp/239.21.0.149:3940
梅州生活,http://120.234.5.28:6000/udp/239.21.0.150:3944
湖南频道,#genre#
湖南经视,http://php.jdshipin.com:8880/iptv.php?id=hnjs
湖南爱晚,http://php.jdshipin.com:8880/iptv.php?id=hngg
湖南娱乐,http://php.jdshipin.com:8880/iptv.php?id=hnyl
湖南国际,http://php.jdshipin.com:8880/iptv.php?id=hngj
湖南教育,http://php.jdshipin.com:8880/iptv.php?id=hnjy
湖南电影,http://222.240.82.92:9901/tsfile/live/1004_1.m3u8

湖南卫视,http://222.244.113.235:808/hls/1/index.m3u8
湖南经视,http://222.244.113.235:808/hls/2/index.m3u8
湖南都市,http://222.244.113.235:808/hls/3/index.m3u8
湖南电视剧,http://222.244.113.235:808/hls/4/index.m3u8
潇湘电影,http://222.244.113.235:808/hls/5/index.m3u8
金鹰卡通,http://222.244.113.235:808/hls/6/index.m3u8
湖南娱乐,http://222.244.113.235:808/hls/7/index.m3u8
金鹰纪实,http://222.244.113.235:808/hls/9/index.m3u8
湖南公共,http://222.244.113.235:808/hls/10/index.m3u8
湖南国际,http://222.244.113.235:808/hls/11/index.m3u8
长沙新闻,http://222.244.113.235:808/hls/13/index.m3u8
长沙政法,http://222.244.113.235:808/hls/14/index.m3u8
湖南教育,http://222.244.113.235:808/hls/15/index.m3u8
长沙女性,http://222.244.113.235:808/hls/16/index.m3u8
长沙经贸,http://222.244.113.235:808/hls/17/index.m3u8

南县综合,http://hnstnx.chinashadt.com:2037/live/10001.stream/chunklist_w649678981.m3u8
南县综合,http://hnstnx.chinashadt.com:2037/live/10001.stream/playlist.m3u8
南县综合,http://hnstnx.chinashadt.com:2037/live/10001.stream_360p/chunklist_w553254777.m3u8
南县综合,http://hnstnx.chinashadt.com:2037/live/10001.stream_360p/chunklist_w194686256.m3u8
通道时政,http://live.tongdaotv.com:8087/live/tdtv.m3u8?hls_ctx=l02v9v6u
通道时政,http://live.tongdaotv.com:8087/live/tdtv.m3u8
湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8?auth=654837809071524@615@2E9A5FD0B225B012E3178551CF3754A8&BVUUID=C236454D-5355-2F5F-FA96-1887C72E55CE
湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8?zhund
湘潭综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭新闻,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8?zhund

📡地方频道,#genre#
[浙江]余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
[浙江]浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/360p.m3u8?zzhed
[浙江]浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?zzhed
[浙江]浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/720p.m3u8?zzhed
[浙江]之江纪录,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?zzhed
[浙江]之江纪录,http://hw-m-l.cztv.com/channels/lantian/channel12/360p.m3u8?zzhed
[浙江]之江纪录,http://hw-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed
[浙江]国际,http://hw-m-l.cztv.com/channels/lantian/channel10/360p.m3u8?zzhed
[浙江]国际,http://hw-m-l.cztv.com/channels/lantian/channel10/720p.m3u8?zzhed
[浙江]国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?zzhed
[浙江]新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/720p.m3u8?zzhed
新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/360p.m3u8?zzhed
新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
遂昌综合频道,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
[浙江]平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
[浙江]平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
[浙江]龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed
[浙江]教科影院,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?zzhed
[浙江]教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/360p.m3u8?zzhed
[浙江]教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/720p.m3u8?zzhed
[浙江]钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel02/360p.m3u8?zzhed
[浙江]钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel02/720p.m3u8?zzhed
[浙江]钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
[浙江]武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
[浙江]经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/360p.m3u8?
[浙江]经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?zzhed
[浙江]经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/720p.m3u8?zzhed
[浙江]余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
[浙江]兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
[浙江]少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8?zzhed
[浙江]少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?zzhed
[浙江]少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/360p.m3u8?zzhed
[浙江]缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
[浙江]开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
[浙江]嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
[浙江]庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed

[浙江]洞头综合频道,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8?zzhed
[浙江]普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
[浙江]衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
[浙江]绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
[浙江]绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
[浙江]田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
[浙江]余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
[浙江]开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
[浙江]云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
[浙江]象山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
[浙江]萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
[浙江]余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
[浙江]文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
[浙江]萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
[浙江]永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
天微科技,https://gcalic.v.myalicdn.com/gc/ylxs11_1/index.m3u8
[浙江]上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
[浙江]龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
[浙江]上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
[浙江]松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
[浙江]苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed
[浙江]海宁新闻综合,http://live.hndachao.cn/xwzh/sd/live.m3u8?zzhed
[浙江]上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
[浙江]绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
[浙江]海宁生活服务,http://live.hndachao.cn/shfw/sd/live.m3u8?zzhed
[浙江]义乌新闻综合,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine

[浙江]绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed






广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo

广州综合,http://r.jdshipin.com/iR6Gq
广州南国都市,http://r.jdshipin.com/nWaZO
广州影视,http://r.jdshipin.com/TcKr2
广东民生,http://sxd.nyxg.vip:40000/udp/239.77.0.225:5146
广东新闻,http://sxd.nyxg.vip:40000/udp/239.77.0.173:5146
广东珠江,http://sxd.nyxg.vip:40000/udp/239.77.0.1:5146
广东体育,http://sxd.nyxg.vip:40000/udp/239.77.0.112:5146
广东科教,http://sxd.nyxg.vip:40000/udp/239.77.0.85:5146
广东影视,http://sxd.nyxg.vip:40000/udp/239.77.0.217:5146
广东少儿,http://sxd.nyxg.vip:40000/udp/239.77.0.250:5146
广东卡通,http://sxd.nyxg.vip:40000/udp/239.77.0.179:5146
广东科教,http://sxd.nyxg.vip:40000/udp/239.77.0.167:5146
广东体育,http://sxd.nyxg.vip:40000/udp/239.77.0.168:5146
广东珠江,http://sxd.nyxg.vip:40000/udp/239.77.0.114:5146
广东南方卫视,http://sxd.nyxg.vip:40000/udp/239.77.0.215:5146
深圳公共,http://sxd.nyxg.vip:40000/udp/239.77.1.126:5146
深圳都市,http://sxd.nyxg.vip:40000/udp/239.77.1.124:5146
深圳电视剧,http://sxd.nyxg.vip:40000/udp/239.77.1.125:5146
深圳体育,http://sxd.nyxg.vip:40000/udp/239.77.1.128:5146
深圳公共,http://sxd.nyxg.vip:40000/udp/239.77.1.178:5146
深圳都市,http://sxd.nyxg.vip:40000/udp/239.77.1.176:5146
深圳电视剧,http://sxd.nyxg.vip:40000/udp/239.77.1.177:5146
深圳公共,http://sxd.nyxg.vip:40000/udp/239.77.1.242:5146
深圳娱乐,http://sxd.nyxg.vip:40000/udp/239.77.1.243:5146
深圳体育,http://sxd.nyxg.vip:40000/udp/239.77.1.140:5146
深圳少儿,http://sxd.nyxg.vip:40000/udp/239.77.1.244:5146
深圳宝安,http://sxd.nyxg.vip:40000/udp/239.77.1.67:5146
深圳龙岗,http://sxd.nyxg.vip:40000/udp/239.77.1.223:5146
深圳东部,http://sxd.nyxg.vip:40000/udp/239.77.1.224:5146
深圳众创,http://sxd.nyxg.vip:40000/udp/239.77.1.247:5146
广州综合,http://sxd.nyxg.vip:40000/udp/239.253.43.71:5146
广州新闻,http://sxd.nyxg.vip:40000/udp/239.253.43.72:5146
广州影视,http://sxd.nyxg.vip:40000/udp/239.253.43.73:5146
广州法治,http://sxd.nyxg.vip:40000/udp/239.253.43.74:5146
广州竞赛,http://sxd.nyxg.vip:40000/udp/239.253.43.75:5146
南国都市4K,http://sxd.nyxg.vip:40000/udp/239.253.43.99:5146
番禺电视台,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
增城电视台,http://pl1.cloud.dayang.com.cn/live/10062_E5i2s6.m3u8

深圳都市,http://livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8
深圳都市,http://223.109.210.49/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel46/index.m3u8
深圳电视剧,http://223.109.210.49/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel47/index.m3u8
深圳财*生活,http://223.109.210.49/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel48/index.m3u8
深圳娱乐,http://223.109.210.49/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel49/index.m3u8
深圳体育健康,http://223.109.210.49/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel50/index.m3u8
深圳少儿,http://223.109.210.49/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel51/index.m3u8
深圳公共,http://223.109.210.49/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel52/index.m3u8
深圳宜和购物,http://223.109.210.49/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel42/index.m3u8
深圳蛇口,http://223.109.210.49/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel37/index.m3u8

东莞新闻综合,http://php.jdshipin.com:8880/0769.php?id=xwzh
东莞生活资讯,http://php.jdshipin.com:8880/0769.php?id=shzx

佛山综合,http://php.jdshipin.com:8880/fstv.php?id=fszh
佛山影视,http://php.jdshipin.com:8880/fstv.php?id=fsys
佛山公共,http://php.jdshipin.com:8880/fstv.php?id=fsgg
佛山南海,http://php.jdshipin.com:8880/fstv.php?id=fsnh
佛山顺德,http://php.jdshipin.com:8880/fstv.php?id=fssd
佛山高明,http://php.jdshipin.com:8880/fstv.php?id=fsgm
佛山三水,http://php.jdshipin.com:8880/fstv.php?id=fsss
汕头综合高清,http://211.97.63.3:801/hls/81/index.m3u8
汕头经济高清,http://211.97.63.3:801/hls/82/index.m3u8
汕头体育高清,http://211.97.63.3:801/hls/80/index.m3u8
云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8

阳江1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/playlist.m3u8
阳江2,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/playlist.m3u8
广东卫视,http://php.jdshipin.com:8880/chudian.php?id=gdws
广东珠江,http://php.jdshipin.com:8880/chudian.php?id=gdzj
大湾区卫视,http://php.jdshipin.com:8880/chudian.php?id=nfws
广东民生,http://php.jdshipin.com:8880/chudian.php?id=gdms
广东新闻,http://php.jdshipin.com:8880/chudian.php?id=gdxw
广东经济科教,http://php.jdshipin.com:8880/chudian.php?id=gdjjkj
广东体育,http://php.jdshipin.com:8880/chudian.php?id=gdty
广东少儿,http://php.jdshipin.com:8880/chudian.php?id=gdse
广东影视,http://php.jdshipin.com:8880/chudian.php?id=gdys
嘉佳卡通,http://php.jdshipin.com:8880/chudian.php?id=jjkt
广东国际,http://php.jdshipin.com:8880/chudian.php?id=gdgj
广东移动,http://php.jdshipin.com:8880/chudian.php?id=gdyd
广东综艺4K,http://php.jdshipin.com:8880/chudian.php?id=gdzy
GRTN文化频道,https://glive.grtn.cn/live/wenhua_test0203.m3u8
肇庆综合,http://php.jdshipin.com:8880/chudian.php?id=zqzh
肇庆公共,http://php.jdshipin.com:8880/chudian.php?id=zqgg
惠州新闻综合,http://php.jdshipin.com:8880/chudian.php?id=hzxw
清远综合,http://php.jdshipin.com:8880/chudian.php?id=qyzh
梅州综合,http://php.jdshipin.com:8880/chudian.php?id=mzzh
河源综合,http://php.jdshipin.com:8880/chudian.php?id=hyzh
河源公共,http://php.jdshipin.com:8880/chudian.php?id=hygg
连平台,http://php.jdshipin.com:8880/chudian.php?id=lpzh
阳江-1,http://php.jdshipin.com:8880/chudian.php?id=yjtv1
阳江-2,http://php.jdshipin.com:8880/chudian.php?id=yjtv2
惠东综合,http://php.jdshipin.com:8880/chudian.php?id=hdzh
开平综合,http://php.jdshipin.com:8880/chudian.php?id=kpzh
开平生活,http://php.jdshipin.com:8880/chudian.php?id=kpsh
四会新闻综合,http://php.jdshipin.com:8880/chudian.php?id=shzh
广宁综合,http://php.jdshipin.com:8880/chudian.php?id=gnzh
工布江达县广播电视台,http://php.jdshipin.com:8880/chudian.php?id=gbjd
化州综合,http://php.jdshipin.com:8880/chudian.php?id=hzzh
鹤山综合,http://php.jdshipin.com:8880/chudian.php?id=hszh
廉江综合,http://php.jdshipin.com:8880/chudian.php?id=ljzh
英德新闻综合,http://php.jdshipin.com:8880/chudian.php?id=ydxw
清新综合,http://php.jdshipin.com:8880/chudian.php?id=qxzh
普宁综合,http://php.jdshipin.com:8880/chudian.php?id=pnzh
紫金综合,http://php.jdshipin.com:8880/chudian.php?id=zjzh
连州综合,http://php.jdshipin.com:8880/chudian.php?id=lzzh
阳春综合,http://php.jdshipin.com:8880/chudian.php?id=yczh
佛冈综合,http://php.jdshipin.com:8880/chudian.php?id=fgzh
怀集综合,http://php.jdshipin.com:8880/chudian.php?id=hjzh
惠阳电视台,http://php.jdshipin.com:8880/chudian.php?id=hytv
信宜综合,http://php.jdshipin.com:8880/chudian.php?id=xyzh
徐闻综合,http://php.jdshipin.com:8880/chudian.php?id=xwzh
阳西综合,http://php.jdshipin.com:8880/chudian.php?id=yxzh
台山台,http://php.jdshipin.com:8880/chudian.php?id=tstv
遂溪台,http://php.jdshipin.com:8880/chudian.php?id=sxtv
新会综合,http://php.jdshipin.com:8880/chudian.php?id=xhzh
罗定综合,http://php.jdshipin.com:8880/chudian.php?id=ldzh
和平综合,http://php.jdshipin.com:8880/chudian.php?id=hpzh
东源台,http://php.jdshipin.com:8880/chudian.php?id=dytv
吴川综合,http://php.jdshipin.com:8880/chudian.php?id=wczh
乐昌电视台,http://php.jdshipin.com:8880/chudian.php?id=lctv
潮安综合,http://php.jdshipin.com:8880/chudian.php?id=cazh
恩平综合,http://php.jdshipin.com:8880/chudian.php?id=epzh

深圳都市,http://livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8#http://livepull-tcyzb.sztv.com.cn/showto_live/dushi01.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8#https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8?_upt=f767206b1671099007
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8
深圳龙岗,https://lglivepull.sznews.com/live/2647.m3u8
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_w551261166_b928000.m3u8#https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8#https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b3628000.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_w1166501356_b928000.m3u8#https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8#https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b3628000.m3u8
廉江综合,http://www.namewee.xyz/gudou.php?id=3209
中山香山文化,http://www.namewee.xyz/gudou.php?id=3663
GRTN文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1612881417-0-0-bc7ddba066481bc805fc1e800654e721#https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
阳江1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b3628000.m3u8?zguangd
阳江2,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b3628000.m3u8?zguangd






[江苏]南京少儿,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8?zjiangsd
[江苏]淮阴综合频道,http://huaiyin-tv-hls.cm.jstv.com/huaiyin-tv/huaiyinf.m3u8?zjiangsd
[江苏]南京十八,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8?zjiangsd
[江苏]南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
[江苏]泗阳综合频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8?zjiangsd
[江苏]扬中党建民生,http://yangzhong-tv-hls.cm.jstv.com/yangzhong-tv/yzdj.m3u8?zjiangsd
[江苏]盐都综合频道,http://yandu-tv-hls.cm.jstv.com/yandu-tv/yanduzh.m3u8?zjiangsd
[江苏]南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/500k.m3u8?zjiangsd
[江苏]南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8
[江苏]如东新闻,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
[江苏]贾汪新闻频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwxw.m3u8?zjiangsd
[江苏]苏州生活资讯,http://tylive.kan0512.com/norecord/norecord_csztv5.m3u8
[江苏]东台综合频道,http://dongtai-tv-hls.cm.jstv.com/dongtai-tv/dongtaizonghe.m3u8?zjiangsd
[江苏]南京信息,http://live.nbs.cn/channels/njtv/xxpd/500k.m3u8?zjiangsd

[江苏]泗阳资讯频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8?zjiangsd
[江苏]睢宁三农频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8?zjiangsd
[江苏]金坛新闻频道,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8?zjiangsd
[江苏]睢宁生活教育,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsh.m3u8?zjiangsd
[江苏]沭阳综合频道,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8?zjiangsd
[江苏]扬中新闻频道,http://yangzhong-tv-hls.cm.jstv.com/yangzhong-tv/xwzh.m3u8?zjiangsd
[江苏]涟水综合频道,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8?zjiangsd
[江苏]金湖新闻综合,http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8?zjiangsd
